filename	maf	pval	MLE	lower_ci	upper_ci	SNP_number	phenotype_name	phenotype_code
20089_465	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.270006542532046	0.206506124067458	30	Type of meals eaten: Home cooked meals	20089_465
20090_352	maf_0.01	pval_1e-5	0.82517923825934	-0.274608284152462	1.81950670909178	29	Type of fat/oil used in cooking: Cooking fat unknown	20090_352
20090_353	maf_0.01	pval_1e-5	0.144629065649931	-0.714810779198968	0.701733332213914	25	Type of fat/oil used in cooking: Olive oil	20090_353
20090_354	maf_0.01	pval_1e-5	1.68326881326056	-0.144065425164249	3.19702964142802	21	Type of fat/oil used in cooking: Sunflower oil	20090_354
20090_355	maf_0.01	pval_1e-5	1.24762123338867	-0.0246894763368544	2.35545041786023	33	Type of fat/oil used in cooking: Vegetable oil	20090_355
20090_356	maf_0.01	pval_1e-5	2.42863296129806	0.976789027422245	3.69067615157781	40	Type of fat/oil used in cooking: Rapeseed oil	20090_356
20090_357	maf_0.01	pval_1e-5	3.58758731594906	-3.26082832879002	7.52983879491041	25	Type of fat/oil used in cooking: Other oil	20090_357
20090_359	maf_0.01	pval_1e-5	1.6369822904134	-0.0705464853602102	3.10564949427533	25	Type of fat/oil used in cooking: Butter	20090_359
20090_360	maf_0.01	pval_1e-5	4.50683552729884	-1.39840672539223	8.0369810821918	32	Type of fat/oil used in cooking: Spreadable butter	20090_360
20090_361	maf_0.01	pval_1e-5	3.69688580870456	-1.04965007566159	7.0696920627642	28	Type of fat/oil used in cooking: Low fat butter	20090_361
20090_362	maf_0.01	pval_1e-5	0.974183599065239	-0.325274001784186	2.1178274864253	23	Type of fat/oil used in cooking: Normal fat butter	20090_362
20090_363	maf_0.01	pval_1e-5	6.39547482879463	1.17727642185507	9.85183344847969	14	Type of fat/oil used in cooking: Unknown fat butter	20090_363
20090_364	maf_0.01	pval_1e-5	2.60555369568722	0.160018834510633	4.57209934343422	29	Type of fat/oil used in cooking: Lard	20090_364
20090_365	maf_0.01	pval_1e-5	1.99041214868744	0.378678061743908	3.37424575424012	37	Type of fat/oil used in cooking: Olive spread	20090_365
20090_366	maf_0.01	pval_1e-5	5.36686779880879	-0.255512854316912	9.04567048355224	16	Type of fat/oil used in cooking: Very low fat olive spread	20090_366
20090_367	maf_0.01	pval_1e-5	3.67245170351251	-1.6550840904102	7.20384539516444	34	Type of fat/oil used in cooking: Low fat olive spread for	20090_367
20090_368	maf_0.01	pval_1e-5	3.07919204986478	-0.00506172078672096	5.50581519794806	30	Type of fat/oil used in cooking: Normal fat olive spread	20090_368
20090_369	maf_0.01	pval_1e-5	4.60948842489343	-0.230520587536657	7.91529521626022	27	Type of fat/oil used in cooking: Cholesterol lowering olive spread	20090_369
20090_370	maf_0.01	pval_1e-5	3.86315273127572	-0.524622313775728	7.10200977090527	14	Type of fat/oil used in cooking: Unknown olive spread	20090_370
20090_371	maf_0.01	pval_1e-5	0.875998754868325	-0.220003951424918	1.84076940042405	26	Type of fat/oil used in cooking: Polyunsaturated margarine	20090_371
20090_372	maf_0.01	pval_1e-5	2.23876180940997	0.512008695021939	3.66859248996791	23	Type of fat/oil used in cooking: Very low fat polyunsaturated margarine	20090_372
20090_373	maf_0.01	pval_1e-5	2.00183740907583	0.131919948537041	3.44254339197032	29	Type of fat/oil used in cooking: Low fat polyunsaturated margarine	20090_373
20090_374	maf_0.01	pval_1e-5	2.32303020150184	0.273219021947342	3.9172713983838	31	Type of fat/oil used in cooking: Normal fat polyunsaturated margarine	20090_374
20090_375	maf_0.01	pval_1e-5	2.90524912326316	0.517634565641475	4.74432256080447	27	Type of fat/oil used in cooking: Cholesterol lowering polyunsaturated margarine	20090_375
20090_376	maf_0.01	pval_1e-5	2.84746777292235	-0.490220711435577	5.49739040065642	20	Type of fat/oil used in cooking: Unknown polyunsaturated margarine	20090_376
20090_377	maf_0.01	pval_1e-5	2.69965551926032	0.55972739990927	4.38915265857115	43	Type of fat/oil used in cooking: Dairy spread	20090_377
20090_379	maf_0.01	pval_1e-5	2.48146126302305	0.418165075200871	4.20526332700578	19	Type of fat/oil used in cooking: Low fat dairy spread	20090_379
20090_380	maf_0.01	pval_1e-5	3.22971803014956	1.09933468235795	4.96262444904239	30	Type of fat/oil used in cooking: Normal fat dairy spread	20090_380
20090_383	maf_0.01	pval_1e-5	2.10085248545025	-1.91320435209121	5.22076714581331	15	Type of fat/oil used in cooking: Soya margarine	20090_383
20090_385	maf_0.01	pval_1e-5	9.99995594749899	9.54796227846972	10.5581356598097	14	Type of fat/oil used in cooking: Low fat soya margarine	20090_385
20090_386	maf_0.01	pval_1e-5	5.61581613814827	1.92858913708554	8.3995987387554	20	Type of fat/oil used in cooking: Normal fat soya margarine	20090_386
20090_389	maf_0.01	pval_1e-5	2.30263533857155	-0.642404335526161	4.57175475499896	26	Type of fat/oil used in cooking: Unknown/other soft margarine	20090_389
20090_391	maf_0.01	pval_1e-5	9.99993814920485	9.99990706569693	9.9999471864855	19	Type of fat/oil used in cooking: Low fat soft margarine	20090_391
20090_392	maf_0.01	pval_1e-5	3.15673748079941	0.433355602826664	5.21783755401581	24	Type of fat/oil used in cooking: Normal fat soft margarine	20090_392
20090_394	maf_0.01	pval_1e-5	2.90506486883582	-2.66512508393225	6.71129650125687	16	Type of fat/oil used in cooking: Unknown soft margarine	20090_394
20090_395	maf_0.01	pval_1e-5	9.99995273470862	9.48245802764665	10.6465270704081	22	Type of fat/oil used in cooking: Hard margarine	20090_395
20090_396	maf_0.01	pval_1e-5	4.13041090730256	0.63759669119143	6.65304407525341	35	Type of fat/oil used in cooking: Other type fat	20090_396
20095_1	maf_0.01	pval_1e-5	1.45288117179109	0.538936265503948	2.28294463104515	48	Size of white wine glass drunk: small (125ml)	20095_1
20095_2	maf_0.01	pval_1e-5	2.29135809450011	0.517536422391087	3.64085841301371	35	Size of white wine glass drunk: medium (175ml)	20095_2
20095_3	maf_0.01	pval_1e-5	2.53361311198564	0.658956307898392	4.18165008134152	23	Size of white wine glass drunk: large (250ml)	20095_3
20096_1	maf_0.01	pval_1e-5	2.23595571208279	0.532067316873824	3.62011939060565	30	Size of red wine glass drunk: small (125ml)	20096_1
20096_2	maf_0.01	pval_1e-5	0.739612452380967	-0.155206189055933	1.57385400558855	35	Size of red wine glass drunk: medium (175ml)	20096_2
20096_3	maf_0.01	pval_1e-5	2.91629710159989	0.271233361421761	4.95801449194531	31	Size of red wine glass drunk: large (250ml)	20096_3
20097_1	maf_0.01	pval_1e-5	4.59041593240675	-2.71552589421508	8.81087049280588	26	Size of rose wine glass drunk: small (125ml)	20097_1
20097_2	maf_0.01	pval_1e-5	3.42405452590497	-2.13037474591287	7.19354800492833	33	Size of rose wine glass drunk: medium (175ml)	20097_2
20097_3	maf_0.01	pval_1e-5	5.79057650796248	0.127617307083137	9.26611566154516	13	Size of rose wine glass drunk: large (250ml)	20097_3
2010	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.091292381998453	0.0741330045965498	140	Suffer from 'nerves'	2010
20107_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0469860229000203	0.0407179566464734	102	Illnesses of father: Heart disease	20107_1
20107_10	maf_0.01	pval_1e-5	1.11475469509646	0.0687375827264741	2.0538959052999	39	Illnesses of father: Alzheimer's disease/dementia	20107_10
20107_100	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.036700637310577	0.0340071256327704	53	Illnesses of father: None of the above (group 1)	20107_100
20107_101	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.4850147062787	0.287392207378261	40	Illnesses of father: None of the above (group 2)	20107_101
20107_11	maf_0.01	pval_1e-5	1.33445499245949	-0.185725868190739	2.63020098521255	28	Illnesses of father: Parkinson's disease	20107_11
20107_12	maf_0.01	pval_1e-5	2.89146988591183	-0.900276675403983	5.75666594899141	27	Illnesses of father: Severe depression	20107_12
20107_13	maf_0.01	pval_1e-5	1.01045040107062	-0.308862139659761	2.11610930232101	39	Illnesses of father: Prostate cancer	20107_13
20107_2	maf_0.01	pval_1e-5	0.727174525593041	-0.353595808627941	1.75610878206876	29	Illnesses of father: Stroke	20107_2
20107_3	maf_0.01	pval_1e-5	0.234146126469586	-0.602667220443567	0.861540077074044	44	Illnesses of father: Lung cancer	20107_3
20107_4	maf_0.01	pval_1e-5	0.386778585172687	-0.631544074346109	1.19565766501911	25	Illnesses of father: Bowel cancer	20107_4
20107_6	maf_0.01	pval_1e-5	0.458772545723103	-0.442821913101895	1.22764853350708	39	Illnesses of father: Chronic bronchitis/emphysema	20107_6
20107_8	maf_0.01	pval_1e-5	0.335304744396491	-0.334065001650557	0.928830523485864	60	Illnesses of father: High blood pressure	20107_8
20107_9	maf_0.01	pval_1e-5	0.00368844458168861	-0.627855188770743	0.309242139104219	67	Illnesses of father: Diabetes	20107_9
20110_1	maf_0.01	pval_1e-5	0.515072485939046	-0.300826829423583	1.26168852714371	63	Illnesses of mother: Heart disease	20110_1
20110_10	maf_0.01	pval_1e-5	1.0973764932937	0.0482228031042646	2.09857130159744	42	Illnesses of mother: Alzheimer's disease/dementia	20110_10
20110_100	maf_0.01	pval_1e-5	0.17924394904928	-0.392812782009491	0.642376352859578	62	Illnesses of mother: None of the above (group 1)	20110_100
20110_101	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0967417750465249	0.0879032926661463	32	Illnesses of mother: None of the above (group 2)	20110_101
20110_11	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.738743789414867	0.373492550987051	23	Illnesses of mother: Parkinson's disease	20110_11
20110_12	maf_0.01	pval_1e-5	0.358338601402296	-0.458511936519759	1.03930151702561	33	Illnesses of mother: Severe depression	20110_12
20110_2	maf_0.01	pval_1e-5	0.535441475725611	-0.596100629056416	1.48306264733256	26	Illnesses of mother: Stroke	20110_2
20110_3	maf_0.01	pval_1e-5	1.2493304145519	-0.104722161445984	2.43807126698589	29	Illnesses of mother: Lung cancer	20110_3
20110_4	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.289626479819143	0.206680606269737	28	Illnesses of mother: Bowel cancer	20110_4
20110_5	maf_0.01	pval_1e-5	0.915486836518795	0.0584715817993866	1.74470598565531	50	Illnesses of mother: Breast cancer	20110_5
20110_6	maf_0.01	pval_1e-5	0.998550950904984	-0.0665294529508478	1.98485830587481	44	Illnesses of mother: Chronic bronchitis/emphysema	20110_6
20110_8	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.39816628711406	0.234428622353311	89	Illnesses of mother: High blood pressure	20110_8
20110_9	maf_0.01	pval_1e-5	0.12137973977106	-0.436170007142157	0.510992375037263	82	Illnesses of mother: Diabetes	20110_9
20111_1	maf_0.01	pval_1e-5	0.224639744892652	-0.472808917094815	0.781038710967872	46	Illnesses of siblings: Heart disease	20111_1
20111_10	maf_0.01	pval_1e-5	3.67089031976547	-0.295495161746102	6.47779779311347	45	Illnesses of siblings: Alzheimer's disease/dementia	20111_10
20111_100	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.364831887385526	0.200100102650253	116	Illnesses of siblings: None of the above (group 1)	20111_100
20111_101	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.00235367681678253	0.00239625686718503	37	Illnesses of siblings: None of the above (group 2)	20111_101
20111_11	maf_0.01	pval_1e-5	2.18670886897213	1.02341278308489	3.21378447158516	33	Illnesses of siblings: Parkinson's disease	20111_11
20111_12	maf_0.01	pval_1e-5	1.40962368544457	0.110691843115974	2.55379469771653	39	Illnesses of siblings: Severe depression	20111_12
20111_13	maf_0.01	pval_1e-5	0.767263439550817	-0.519561204785853	1.86701318261884	19	Illnesses of siblings: Prostate cancer	20111_13
20111_2	maf_0.01	pval_1e-5	1.6079830231326	0.454644697135869	2.59771708760624	39	Illnesses of siblings: Stroke	20111_2
20111_3	maf_0.01	pval_1e-5	1.03378144569423	-0.00274430272535475	1.95001949583599	30	Illnesses of siblings: Lung cancer	20111_3
20111_4	maf_0.01	pval_1e-5	1.22364448289587	0.0611420642794505	2.25519894965278	27	Illnesses of siblings: Bowel cancer	20111_4
20111_5	maf_0.01	pval_1e-5	1.40765144374467	0.0980465277893217	2.57368885960348	39	Illnesses of siblings: Breast cancer	20111_5
20111_6	maf_0.01	pval_1e-5	1.47718171830063	0.0312280293937861	2.72406817801219	35	Illnesses of siblings: Chronic bronchitis/emphysema	20111_6
20111_8	maf_0.01	pval_1e-5	0.0296128213839394	-0.478071732523242	0.302394393358574	111	Illnesses of siblings: High blood pressure	20111_8
20111_9	maf_0.01	pval_1e-5	0.728364589957427	-0.042711935699321	1.4445524753036	69	Illnesses of siblings: Diabetes	20111_9
20116_0	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.232233631348707	0.127744147187485	441	Smoking status: Never	20116_0
20116_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.237079590403717	0.149900433061655	174	Smoking status: Previous	20116_1
20116_2	maf_0.01	pval_1e-5	0.576978608208663	0.0368852702648662	1.1202367310537	168	Smoking status: Current	20116_2
20117_0	maf_0.01	pval_1e-5	1.74442019314542	0.519554523045893	2.819162144375	47	Alcohol drinker status: Never	20117_0
20117_1	maf_0.01	pval_1e-5	1.30768060521459	0.327896422036693	2.20829889938971	43	Alcohol drinker status: Previous	20117_1
20117_2	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.107076314573902	0.0913279461102777	60	Alcohol drinker status: Current	20117_2
20118_11	maf_0.01	pval_1e-5	0.944879836051321	0.612627659092068	1.26220267611145	260	Home area population density - urban or rural: Scotland - Large Urban Area	20118_11
20118_12	maf_0.01	pval_1e-5	1.72331142039037	0.928713819579118	2.44073536003695	61	Home area population density - urban or rural: Scotland - Other Urban Area	20118_12
20118_13	maf_0.01	pval_1e-5	3.01125707559545	0.646472897060418	4.81848089338801	43	Home area population density - urban or rural: Scotland - Accessible Small Town	20118_13
20118_16	maf_0.01	pval_1e-5	2.35724421269488	0.910545754411191	3.56427853924585	46	Home area population density - urban or rural: Scotland - Accessible Rural	20118_16
20118_5	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.344355879794128	0.207717841596619	75	Home area population density - urban or rural: England/Wales - Urban - less sparse	20118_5
20118_6	maf_0.01	pval_1e-5	1.0998630225435	-0.313407860430284	2.31252760092725	21	Home area population density - urban or rural: England/Wales - Town and Fringe - less sparse	20118_6
20118_7	maf_0.01	pval_1e-5	0.810917865757592	-0.373413203652188	1.84253820712461	30	Home area population density - urban or rural: England/Wales - Village - less sparse	20118_7
20118_8	maf_0.01	pval_1e-5	1.06889201254444	0.0284669049384054	2.04732797140614	32	Home area population density - urban or rural: England/Wales - Hamlet and Isolated Dwelling - less sparse	20118_8
20126_0	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.446774326582336	0.273931964289089	50	Bipolar and major depression status: No Bipolar or Depression	20126_0
20126_1	maf_0.01	pval_1e-5	2.77457762910589	-0.0621376501323532	4.9918018613983	24	Bipolar and major depression status: Bipolar I Disorder	20126_1
20126_2	maf_0.01	pval_1e-5	2.91501931124503	0.31325523683185	5.10337525791073	23	Bipolar and major depression status: Bipolar II Disorder	20126_2
20126_3	maf_0.01	pval_1e-5	1.17747171599204	0.0229154423861975	2.21486498476442	32	Bipolar and major depression status: Probable Recurrent major depression (severe)	20126_3
20126_4	maf_0.01	pval_1e-5	0.629211300684346	-0.414886339632507	1.53651255110827	30	Bipolar and major depression status: Probable Recurrent major depression (moderate)	20126_4
20126_5	maf_0.01	pval_1e-5	0.829219950201337	-0.496339427177731	1.98044725923787	24	Bipolar and major depression status: Single Probable major depression episode	20126_5
20152	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.506237769225718	0.319371551405052	27	Reproduciblity of spirometry measurement using ERS/ATS criteria	20152
20160	maf_0.01	pval_1e-5	0.216976186833663	-0.174238597612784	0.562824112405589	283	Ever smoked	20160
2020	maf_0.01	pval_1e-5	0.133805520361088	-0.383845441496721	0.504147810431426	109	Loneliness, isolation	2020
2030	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.399006687279726	0.200795350859233	170	Guilty feelings	2030
2040	maf_0.01	pval_1e-5	0.0828055934538905	-0.368576145370246	0.385284167983682	178	Risk taking	2040
20401	maf_0.01	pval_1e-5	1.16487647924611	-0.0134427227019953	2.22066070878476	32	Ever addicted to any substance or behaviour	20401
20405_0	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.117468072765415	0.0940673399531657	57	Ever had known person concerned about, or recommend reduction of, alcohol consumption: No	20405_0
20405_1	maf_0.01	pval_1e-5	0.602782416121996	-0.530759389705043	1.59228287188851	22	Ever had known person concerned about, or recommend reduction of, alcohol consumption: Yes, but not in the last year	20405_1
20405_2	maf_0.01	pval_1e-5	0.811134674964506	-0.183560479814965	1.7685640468238	34	Ever had known person concerned about, or recommend reduction of, alcohol consumption: Yes, during the last year	20405_2
20411_0	maf_0.01	pval_1e-5	5.96086098654914e-05			33	Ever been injured or injured someone else through drinking alcohol: No	20411_0
20411_1	maf_0.01	pval_1e-5	1.57921243632934	-0.0258832627142225	2.91369006817561	31	Ever been injured or injured someone else through drinking alcohol: Yes, but not in the last year	20411_1
20411_2	maf_0.01	pval_1e-5	3.82565742822136	-1.50589272966845	7.40240147999915	30	Ever been injured or injured someone else through drinking alcohol: Yes, during the last year	20411_2
20417	maf_0.01	pval_1e-5	0.499463735035273	-0.470505184202287	1.36693817120944	30	Tense, sore, or aching muscles during worst period of anxiety	20417
20419	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.401171977805956	0.281248247554901	23	Difficulty concentrating during worst period of anxiety	20419
20421	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0829185083675121	0.073046144270505	41	Ever felt worried, tense, or anxious for most of a month or longer	20421
20422	maf_0.01	pval_1e-5	0.294578714755346	-0.626725528833001	0.989691959916231	22	More irritable than usual during worst period of anxiety	20422
20423	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0672054592387858	0.0598401265570355	31	Keyed up or on edge during worst period of anxiety	20423
20425	maf_0.01	pval_1e-5	0.626726331009134	-0.159435834484574	1.32940280900898	57	Ever worried more than most people would in similar situation	20425
20426	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.240515033626137	0.183859942763324	24	Restless during period of worst anxiety	20426
20427	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.473178859422939	0.303666118101444	30	Frequent trouble falling or staying asleep during worst period of anxiety	20427
20428	maf_0.01	pval_1e-5	5.96086098654914e-05	-1.01716230980327	0.501805775803569	22	Professional informed about anxiety	20428
20429	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.590470060863693	0.377491338272512	24	Easily tired during worst period of anxiety	20429
20435	maf_0.01	pval_1e-5	0.560055350009801	-0.2903737291162	1.36599154165411	33	Difficulty concentrating during worst depression	20435
20437	maf_0.01	pval_1e-5	0.289999163631973	-0.625361275187147	0.964951949127327	32	Thoughts of death during worst depression	20437
20441	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.30843089934827	0.21589464990861	58	Ever had prolonged loss of interest in normal activities	20441
20445	maf_0.01	pval_1e-5	1.81777372107764	0.199054348972814	3.14464457625073	25	Depression possibly related to childbirth	20445
20446	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.336820776290906	0.218812239253545	47	Ever had prolonged feelings of sadness or depression	20446
20447	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0199289666823089	0.019212090887265	31	Depression possibly related to stressful or traumatic event	20447
20448	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.398001447497926	0.24490198639725	37	Professional informed about depression	20448
20449	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.38999105860153	0.265662512735937	31	Feelings of tiredness during worst episode of depression	20449
20450	maf_0.01	pval_1e-5	0.949750066100701	-0.29298469221645	2.12375955787191	27	Feelings of worthlessness during worst period of depression	20450
20463	maf_0.01	pval_1e-5	2.71750409696587	0.662349210254407	4.28787667032894	38	Ever heard an un-real voice	20463
20468	maf_0.01	pval_1e-5	2.42243915976916	-0.0966338365229809	4.39183813887313	29	Ever believed in an un-real conspiracy against self	20468
20471	maf_0.01	pval_1e-5	2.05397541360697	0.607101931382321	3.29585572921461	30	Ever seen an un-real vision	20471
20474	maf_0.01	pval_1e-5	5.50123061863962	0.615366396300141	8.46226874952002	41	Ever believed in un-real communications or signs	20474
20480	maf_0.01	pval_1e-5	0.481773086561511	-0.338378775734986	1.24597525634551	36	Ever self-harmed	20480
20486	maf_0.01	pval_1e-5	2.93103391134665	-3.25122320457113	6.89152710716806	21	Contemplated self-harm in past year	20486
20493	maf_0.01	pval_1e-5	0.199241538378338	-0.615244647610968	0.785943612775569	35	Severity of problems due to mania or irritability	20493
20499	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.10922326896651	0.0896095920648644	75	Ever sought or received professional help for mental distress	20499
20500	maf_0.01	pval_1e-5	0.377626880121683	-0.394834780632132	1.03272076422709	61	Ever suffered mental distress preventing usual activities	20500
20501	maf_0.01	pval_1e-5	1.9754317788899	0.381002328481191	3.31456728567727	40	Ever had period of mania / excitability	20501
20502	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.805523147423941	0.419079775518303	45	Ever had period extreme irritability	20502
20526	maf_0.01	pval_1e-5	0.495535884112983	-0.397778474093403	1.27972072204852	36	Been in serious accident believed to be life-threatening	20526
20527	maf_0.01	pval_1e-5	1.94630591769709	0.23784798061726	3.39088920691468	33	Been involved in combat or exposed to war-zone	20527
20528	maf_0.01	pval_1e-5	1.18992239848046	-0.799243524630876	2.86515652486982	27	Diagnosed with life-threatening illness	20528
20529	maf_0.01	pval_1e-5	0.518401502733142	-0.402159203925342	1.32893204703727	40	Victim of physically violent crime	20529
20530	maf_0.01	pval_1e-5	1.36828222823764	0.074155977863926	2.53286082507178	32	Witnessed sudden violent death	20530
20531	maf_0.01	pval_1e-5	0.251775051591466	-0.645401938314478	0.912212448475378	36	Victim of sexual assault	20531
20532	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.128714160293222	0.112060363015098	25	Did your sleep change?	20532
20533	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.142698665515246	0.12192981267633	29	Trouble falling asleep	20533
20534	maf_0.01	pval_1e-5	0.0395629807501829	-0.776615129834784	0.47936800135804	27	Sleeping too much	20534
20535	maf_0.01	pval_1e-5	0.336505723574716	-0.774429758501681	1.15114723950399	21	Waking too early	20535
20536_0	maf_0.01	pval_1e-5	0.333448772663566	-0.568935799082271	1.07309570384195	34	Weight change during worst episode of depression: Stayed about the same or was on a diet	20536_0
20536_1	maf_0.01	pval_1e-5	1.13632018745529	-0.572866265719158	2.56379158171686	30	Weight change during worst episode of depression: Gained weight	20536_1
20536_2	maf_0.01	pval_1e-5	0.264690814183776	-0.638381977138627	0.923201346003583	35	Weight change during worst episode of depression: Lost weight	20536_2
20536_3	maf_0.01	pval_1e-5	1.55660797927294	-0.0931394491790649	2.99297817050202	27	Weight change during worst episode of depression: Both gained and lost some weight during the episode	20536_3
20538	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0667683988636906	0.060247038714015	28	Worried most days during period of worst anxiety	20538
20540	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.952136112390893	0.486493750710498	16	Multiple worries during worst period of anxiety	20540
20541	maf_0.01	pval_1e-5	5.96086098654914e-05			27	Difficulty stopping worrying during worst period of anxiety	20541
20542	maf_0.01	pval_1e-5	0.0125017347108081	-0.838559218632544	0.456539845939926	25	Stronger worrying (than other people) during period of worst anxiety	20542
20543	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.0143815813518646	0.0137612613912162	21	Number of things worried about during worst period of anxiety	20543
20544_1	maf_0.01	pval_1e-5	3.99540811401608	0.593358913206718	6.47948790607954	40	Mental health problems ever diagnosed by a professional: Social anxiety or social phobia	20544_1
20544_10	maf_0.01	pval_1e-5	2.72752832625767	0.0948028381566148	4.78063537630587	21	Mental health problems ever diagnosed by a professional: Mania, hypomania, bipolar or manic-depression	20544_10
20544_11	maf_0.01	pval_1e-5	0.521631379110461	-0.321244279743269	1.28672051103683	52	Mental health problems ever diagnosed by a professional: Depression	20544_11
20544_12	maf_0.01	pval_1e-5	2.77662376941374	-2.62475525122161	6.55220195008233	19	Mental health problems ever diagnosed by a professional: Bulimia nervosa	20544_12
20544_13	maf_0.01	pval_1e-5	3.5063271532647	-1.40023007575401	6.88942191396904	26	Mental health problems ever diagnosed by a professional: Psychological over-eating or binge-eating	20544_13
20544_14	maf_0.01	pval_1e-5	5.04882767977462	0.458438688281199	8.18021689715032	15	Mental health problems ever diagnosed by a professional: Autism, Asperger's or autistic spectrum disorder	20544_14
20544_15	maf_0.01	pval_1e-5	1.10152953472865	-0.0223459713055414	2.11155685953082	37	Mental health problems ever diagnosed by a professional: Anxiety, nerves or generalized anxiety disorder	20544_15
20544_16	maf_0.01	pval_1e-5	2.52153861762014	0.040250225842112	4.52430728808882	26	Mental health problems ever diagnosed by a professional: Anorexia nervosa	20544_16
20544_17	maf_0.01	pval_1e-5	3.3872824743872	-1.64670257736104	7.00999346975798	28	Mental health problems ever diagnosed by a professional: Agoraphobia	20544_17
20544_3	maf_0.01	pval_1e-5	2.27613807290569	-0.391957600863214	4.48661649766945	19	Mental health problems ever diagnosed by a professional: Any other type of psychosis or psychotic illness	20544_3
20544_4	maf_0.01	pval_1e-5	4.87950972720986	-1.89277019528916	8.79315334322086	23	Mental health problems ever diagnosed by a professional: A personality disorder	20544_4
20544_5	maf_0.01	pval_1e-5	3.54745417603425	-1.71757717617842	6.87831626855771	35	Mental health problems ever diagnosed by a professional: Any other phobia (eg disabling fear of heights or spiders)	20544_5
20544_6	maf_0.01	pval_1e-5	0.726600439072177	-0.19948397357353	1.58029398918825	39	Mental health problems ever diagnosed by a professional: Panic attacks	20544_6
20544_7	maf_0.01	pval_1e-5	9.99994919421233	9.93771494530559	10.0645089595066	32	Mental health problems ever diagnosed by a professional: Obsessive compulsive disorder (OCD)	20544_7
20546_1	maf_0.01	pval_1e-5	1.29577840220896	0.232544860044132	2.25545077894935	40	Substances taken for depression: Unprescribed medication (more than once)	20546_1
20546_3	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.193811651550187	0.149106769531193	43	Substances taken for depression: Medication prescribed to you (for at least two weeks)	20546_3
20546_4	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.688777089772004	0.373558350406906	29	Substances taken for depression: Drugs or alcohol (more than once)	20546_4
20547_1	maf_0.01	pval_1e-5	5.96086098654914e-05	-0.333627619659556	0.235862755648503	38	Activities undertaken to treat depression: Talking therapies, such as psychotherapy, counselling, group therapy or CBT	20547_1
20547_3	maf_0.01	pval_1e-5	0.773468913572708	-0.316197496073672	1.71528875825689	37	Activities undertaken to treat depression: Other therapeutic activities such as mindfulness, yoga or art classes	20547_3
20548_1	maf_0.01	pval_1e-5	1.97803705854914	0.0290218466790439	3.62958969421027	26	Manifestations of mania or irritability: I was more talkative than usual	20548_1
20548_2	maf_0.01	pval_1e-5	0.961061470096205	-0.072921430959148	1.89341017596437	41	Manifestations of mania or irritability: I was more restless than usual	20548_2
20548_3	maf_0.01	pval_1e-5	0.497758086969134	-0.44063161543433	1.29872401485297	35	Manifestations of mania or irritability: My thoughts were racing	20548_3
20548_5	maf_0.01	pval_1e-5	0.843370103406834	-0.091244335546141	1.71356419909637	42	Manifestations of mania or irritability: I needed less sleep than usual	20548_5
20548_6	maf_0.01	pval_1e-5	3.34822687145846	1.5999741159535	4.75074523527368	46	Manifestations of mania or irritability: I was more creative or had more ideas than usual	20548_6
20548_7	maf_0.01	pval_1e-5	0.586837978189951	-0.489600910438369	1.50836504494058	27	Manifestations of mania or irritability: I was easily distracted	20548_7
