filename	maf	pval	mean_iaf	lower_ci	upper_ci	SNP_number	phenotype_name
22641_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.573608154545455	0.402657470376669	0.744630382034453	22	Period spent working mix of day and night shifts
22641_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.261419268	0.119804595275395	0.39211718781454	25	Period spent working mix of day and night shifts
22642.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.530317012903226	0.39622388419387	0.669186341302638	31	Usual length of each night shift during mixed shift periods
22643_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.433867704761905	0.267622576239531	0.595080910069005	21	Number of night shifts worked monthly during mixed shift periods
22643_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.34529619047619	0.191951495107629	0.489482544623657	21	Number of night shifts worked monthly during mixed shift periods
22644_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.479612154166667	0.320678870376096	0.639572615529377	24	Consecutive night shifts during mixed shift periods
22644_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.153138074358974	0.0692883334533597	0.226390608085613	39	Consecutive night shifts during mixed shift periods
22645.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.57840251875	0.446210421585498	0.722292929514024	32	Rest days during mixed shift periods
22650_0.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.165162985294118	0.0809662885955184	0.232463508803712	34	Night shifts worked: Shift pattern was worked for some (but not all) of job
22650_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.210835314285714	0.110173812023754	0.304711198666264	35	Night shifts worked: Shift pattern was worked for whole of job
22650_9.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.891583137209302	0.836996791771107	0.958776797131017	43	Night shifts worked: This type of shift pattern was not worked during job
22660_101.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.428327140909091	0.271823991734199	0.583306836587712	22	Gap coding: Paid work for less than 15 hours per week on average or lasting less than 6 months
22660_102.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.333326396428571	0.202014335239327	0.457699675167643	28	Gap coding: Unpaid or voluntary work
22660_103.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.551129996	0.417988443559237	0.691956019865756	25	Gap coding: Full-time or part-time education
22660_105.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.635099817241379	0.518503072170833	0.75668506016452	29	Gap coding: Looking after the home and/or family
22660_106.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.147729994736842	0.0701013088962444	0.212576710339045	38	Gap coding: Unable to work due to sickness or disability
22660_107.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.425575685185185	0.283417818852484	0.567137001018993	27	Gap coding: Unemployed
22660_108.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.511030995454545	0.362309750873295	0.661776024551426	22	Gap coding: Retired
2267.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.468800182446808	0.42769603221557	0.508692355697426	188	Use of sun/uv protection
22702_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.492164341704036	0.441821065560958	0.541874988838843	223	Home location - east co-ordinate (rounded)
22702_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.253229504469274	0.206360287992562	0.300361460779148	179	Home location - east co-ordinate (rounded)
22704_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.515974405363985	0.468253786876787	0.561601820612845	261	Home location - north co-ordinate (rounded)
22704_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.491307086743516	0.452345924781432	0.532054248330885	347	Home location - north co-ordinate (rounded)
2277.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.460241406896552	0.373081707773163	0.546937498788927	58	Frequency of solarium/sunlamp use
2296.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.473138715189873	0.407121851254192	0.538996508823618	79	Falls in the last year
2306.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.467948726666667	0.340240611569685	0.592719594327905	30	Weight change compared with 1 year ago
23098_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.493977378131213	0.477392553024113	0.510308496472635	1006	Weight
23098_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.4906804059	0.474486204454332	0.506520993197549	1000	Weight
23099_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.498189235970464	0.481456931941889	0.515106536795531	948	Body fat percentage
23099_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494439248462354	0.477378830772273	0.511023799037044	943	Body fat percentage
23100_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.488076639789474	0.471853711153721	0.504337533952924	950	Whole body fat mass
23100_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.485370381972428	0.46902182743439	0.502491210126075	943	Whole body fat mass
23101_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.491201911442308	0.474551351686142	0.507968617476881	1040	Whole body fat-free mass
23101_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494195027663734	0.477837312269218	0.510752299415484	1023	Whole body fat-free mass
23102_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.492147826036644	0.47544947722785	0.508661310969393	1037	Whole body water mass
23102_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.491275851309408	0.474473158690113	0.508216265946363	1031	Whole body water mass
23104_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.496644309081633	0.479839796555526	0.513667090232939	980	Body mass index (BMI)
23104_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.487506813836478	0.470724010488425	0.50483903294317	954	Body mass index (BMI)
23105_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.496909415900383	0.480165828340529	0.513591184512116	1044	Basal metabolic rate
23105_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49195057079646	0.475867540886213	0.508095808444251	1017	Basal metabolic rate
23106_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.498316589368104	0.481669358823371	0.51487670874087	997	Impedance of whole body
23106_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.500120595967742	0.483345717661865	0.516912683487069	992	Impedance of whole body
23107_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.516092290104167	0.498973846191413	0.533731861074696	960	Impedance of leg (right)
23107_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.515274431434599	0.498168233042681	0.533503317195086	948	Impedance of leg (right)
23108_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517489768510638	0.499857706010712	0.534616445489775	940	Impedance of leg (left)
23108_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517121247180043	0.499819534796803	0.534638741621746	922	Impedance of leg (left)
23109_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.497860427777778	0.480463845793545	0.514917282573251	918	Impedance of arm (right)
23109_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494456695091324	0.476868149027989	0.51242562622801	876	Impedance of arm (right)
23110_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.497255008577633	0.481012642859304	0.514465008130907	921	Impedance of arm (left)
23110_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49469163827699	0.477139785834388	0.511942955212428	917	Impedance of arm (left)
23111_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.489147917698154	0.472039135121844	0.506951688048742	921	Leg fat percentage (right)
23111_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.503910058627859	0.487035983804728	0.521368838361973	962	Leg fat percentage (right)
23112_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.500047170594595	0.482167754851772	0.51811298479741	925	Leg fat mass (right)
23112_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494692078555046	0.476879429594356	0.512479165455794	872	Leg fat mass (right)
23113_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.493875697350343	0.477180111872478	0.511130023054478	1019	Leg fat-free mass (right)
23113_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.490335426384693	0.47298645104512	0.50769104625413	993	Leg fat-free mass (right)
23114_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.493746012426035	0.477027520169524	0.510775154120507	1014	Leg predicted mass (right)
23114_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.48767081020202	0.470774002655879	0.503732682548189	990	Leg predicted mass (right)
23115_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.50125177516269	0.483793080519834	0.517598787877984	922	Leg fat percentage (left)
23115_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.504417228082902	0.487218037439462	0.522029241502993	965	Leg fat percentage (left)
23116_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49864154864572	0.481559531950392	0.516027059396504	923	Leg fat mass (left)
23116_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.491485877880184	0.473628894604698	0.509272795159527	868	Leg fat mass (left)
23117_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.495170665625	0.478999066355408	0.51192525727986	1024	Leg fat-free mass (left)
23117_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.486239868484848	0.469595722598429	0.503019561279801	990	Leg fat-free mass (left)
23118_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.498074797249509	0.481451927115928	0.514799176603217	1018	Leg predicted mass (left)
23118_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.485557880362538	0.468330369555578	0.502237391330293	993	Leg predicted mass (left)
23119_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.502953802404372	0.486324799416918	0.519930473800527	915	Arm fat percentage (right)
23119_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49681556785317	0.479115833379967	0.51392122744594	899	Arm fat percentage (right)
23120_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49082864495114	0.473617922295843	0.507570038114724	921	Arm fat mass (right)
23120_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.488657469914738	0.470314063059084	0.506206588848792	821	Arm fat mass (right)
23121_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.496146838872105	0.478882345882965	0.513606271542291	993	Arm fat-free mass (right)
23121_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.490016676028807	0.472907266845877	0.507557404865778	972	Arm fat-free mass (right)
23122_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.496091599800399	0.478795811786568	0.513123405817073	1002	Arm predicted mass (right)
23122_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.492364857171923	0.475947046532277	0.510529904119615	983	Arm predicted mass (right)
23123_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.496770237310195	0.479502835274652	0.514571783529791	922	Arm fat percentage (left)
23123_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.504290191821156	0.486468686920987	0.52134318279529	917	Arm fat percentage (left)
23124_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.486947056587473	0.470000036588009	0.504224472462287	926	Arm fat mass (left)
23124_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.490476828290283	0.473165500258587	0.508624596594122	813	Arm fat mass (left)
23125_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494583351741803	0.477785591033977	0.5116065667088	976	Arm fat-free mass (left)
23125_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.485720732463466	0.467676145889667	0.503702663751004	958	Arm fat-free mass (left)
23126_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.497089776751269	0.479942796966749	0.514299972633917	985	Arm predicted mass (left)
23126_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.49007407972973	0.473047431293702	0.506763015603329	962	Arm predicted mass (left)
23127_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.497602668561873	0.480669505939326	0.51490571890795	897	Trunk fat percentage
23127_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.495335513549832	0.478593884448565	0.51246735002283	893	Trunk fat percentage
23128_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494611144631579	0.478102411701634	0.5110415791383	950	Trunk fat mass
23128_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.494775249734889	0.478660310531717	0.51101951509615	943	Trunk fat mass
23129_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.488522554330709	0.471524818619005	0.505266512469415	1016	Trunk fat-free mass
23129_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.495013115857284	0.478202009816768	0.513091898031412	1009	Trunk fat-free mass
23130_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.48787510110331	0.470993734657359	0.505639163115114	997	Trunk predicted mass
23130_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.495115876482213	0.477901328125853	0.512472164032875	1012	Trunk predicted mass
2316.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.483855108542714	0.442079394026719	0.524706536670138	199	Wheeze or whistling in the chest in last year
2335.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.44909681875	0.392338047398967	0.505934657649493	96	Chest pain or discomfort
2345.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.545623855555556	0.44027464037774	0.650310899176095	45	Ever had bowel cancer screening
2355.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.57885913255814	0.470382700620339	0.691151157619506	43	Most recent bowel cancer screening
2365.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.505933024489796	0.412282724644447	0.598959018371909	49	Ever had prostate specific antigen (PSA) test
2375.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.462774406130268	0.428186060294465	0.496938590129209	261	Relative age of first facial hair
2385.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.458108805217391	0.402419441862216	0.513170915085788	115	Relative age voice broke
2395_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.505121440810811	0.475001691531764	0.535849380465536	370	Hair/balding pattern: Pattern 1
2395_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.501949457983193	0.451619281972882	0.55095024331448	119	Hair/balding pattern: Pattern 2
2395_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.522846859821429	0.47068198392745	0.573075869644846	112	Hair/balding pattern: Pattern 3
2395_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.475339340857143	0.445211128661972	0.505477917927341	350	Hair/balding pattern: Pattern 4
24003_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.513712848	0.412474037398949	0.613770957400812	50	Nitrogen dioxide air pollution; 2010
24003_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.452828696363636	0.359593768136429	0.544361222576586	55	Nitrogen dioxide air pollution; 2010
24004_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.4889387	0.399296529134294	0.576134185847526	59	Nitrogen oxides air pollution; 2010
24004_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.46745052037037	0.374974877107552	0.561168385163154	54	Nitrogen oxides air pollution; 2010
24005_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.576697546875	0.446258437582632	0.709215797478453	32	Particulate matter air pollution (pm10); 2010
24005_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.519388007407407	0.383553372767458	0.662917075346886	27	Particulate matter air pollution (pm10); 2010
24006_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.527222084444444	0.423123582665705	0.629668585444307	45	Particulate matter air pollution (pm2.5); 2010
24006_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.578902552631579	0.478294598143656	0.680645509333978	38	Particulate matter air pollution (pm2.5); 2010
24007_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.485727988888889	0.381750246805334	0.589881857138631	45	Particulate matter air pollution (pm2.5) absorbance; 2010
24007_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.470458161538462	0.364634656491321	0.568687855701171	52	Particulate matter air pollution (pm2.5) absorbance; 2010
24008_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.464467468	0.309712176548604	0.614473815756586	25	Particulate matter air pollution 2.5-10um; 2010
24008_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.408140685185185	0.261262254832314	0.546800703099333	27	Particulate matter air pollution 2.5-10um; 2010
24009.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.340721192	0.20229216280415	0.471190879666756	25	Traffic intensity on the nearest road
24010_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.422829144117647	0.289425727683984	0.550911865449936	34	Inverse distance to the nearest road
24010_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.284445176923077	0.141777004665272	0.413451404591824	26	Inverse distance to the nearest road
24011_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.445452977272727	0.295932033974785	0.591168098072111	22	Traffic intensity on the nearest major road
24011_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.421785216666667	0.290574619775309	0.553392599376166	24	Traffic intensity on the nearest major road
24012_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.364859394117647	0.236600025143001	0.492973434622667	34	Inverse distance to the nearest major road
24012_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.0763989742857143	0.0445150254635045	0.103839664587351	105	Inverse distance to the nearest major road
24013.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.232729825	0.0919793860149255	0.351892316933154	20	Total traffic load on major roads
24014.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.39232798	0.235515174650866	0.544165426190505	20	Close to major road
24015.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.319403122222222	0.170186333218752	0.458879197832465	27	Sum of road length of major roads within 100m
24016_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.474703195522388	0.388129717398575	0.558602795836375	67	Nitrogen dioxide air pollution; 2005
24016_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.476011570731707	0.396724783868616	0.553093044801511	82	Nitrogen dioxide air pollution; 2005
24017_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.479706921311475	0.388007169454589	0.568611829181727	61	Nitrogen dioxide air pollution; 2006
24017_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.456679960273973	0.379548329687465	0.53197731528587	73	Nitrogen dioxide air pollution; 2006
24018_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.515612979069767	0.442229854948827	0.590792259869384	86	Nitrogen dioxide air pollution; 2007
24018_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.443755930392157	0.377583939055714	0.508815325656497	102	Nitrogen dioxide air pollution; 2007
24019_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.538778056692913	0.474318651533497	0.604141492277168	127	Particulate matter air pollution (pm10); 2007
24019_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.499886037692308	0.433419937234957	0.564512250131167	130	Particulate matter air pollution (pm10); 2007
24020_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517274507407407	0.380373253459769	0.659841165032804	27	Average daytime sound level of noise pollution
24020_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.508867292	0.348926649400714	0.667418091583404	25	Average daytime sound level of noise pollution
24021_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517274507407407	0.375880132814388	0.660849730696825	27	Average evening sound level of noise pollution
24021_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.508867292	0.345903723375009	0.661805641179038	25	Average evening sound level of noise pollution
24022_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517274507407407	0.373935500497408	0.655911318208939	27	Average night-time sound level of noise pollution
24022_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.508867292	0.342223767736113	0.67109471274456	25	Average night-time sound level of noise pollution
24023_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517274507407407	0.37555877024781	0.654847277771479	27	Average 16-hour sound level of noise pollution
24023_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.508867292	0.34293389208225	0.669650574196523	25	Average 16-hour sound level of noise pollution
24024_irnt.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.517274507407407	0.378151922826833	0.656556448363963	27	Average 24-hour sound level of noise pollution
24024_raw.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.508867292	0.344593677320375	0.671849590627178	25	Average 24-hour sound level of noise pollution
2405.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.524684996666667	0.43669362823021	0.612759908357184	60	Number of children fathered
2415.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.465416663636364	0.328395946650204	0.601434298484886	33	Had major operations
2443.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.460677245549738	0.418640561428673	0.50136004492176	191	Diabetes diagnosed by doctor
2453.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.398569732075472	0.306028843361219	0.486556462297631	53	Cancer diagnosed by doctor
2463.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.47932237	0.400090723306702	0.556674179931661	60	Fractured/broken bones in last 5 years
2473.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.484352567605634	0.407852472570041	0.55954180073966	71	Other serious medical condition/disability diagnosed by doctor
2492.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.489274868115942	0.438447047106437	0.540109673075013	138	Taking other prescription medications
2624.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.662329028571429	0.541238294503684	0.791605027005955	35	Frequency of heavy DIY in last 4 weeks
2634.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.474109740540541	0.362383044331377	0.582078671598343	37	Duration of heavy DIY
2644.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.461768633333333	0.375452409961467	0.544031174099728	66	Light smokers, at least 100 smokes in lifetime
2654_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.538490514285714	0.435553478934692	0.644896666608549	42	Non-butter spread type details: Flora Pro-Active or Benecol
2654_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.352871734693878	0.251253283675122	0.448861039666116	49	Non-butter spread type details: Soft (tub) margarine
2654_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.181881425	0.114135532544151	0.237785434931101	24	Non-butter spread type details: Hard (block) margarine
2654_6.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.4758384875	0.329940657755459	0.615884537837512	24	Non-butter spread type details: Olive oil based spread (eg: Bertolli)
2654_7.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.502137840625	0.36701734164275	0.641020786160834	32	Non-butter spread type details: Polyunsaturated/sunflower oil based spread (eg: Flora)
2654_8.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.427050473333333	0.302352940638364	0.552946203020023	30	Non-butter spread type details: Other low or reduced fat spread
2654_9.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.341251661538462	0.189226469360317	0.480622497218822	26	Non-butter spread type details: Other type of spread/margarine
2664_1.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.281561046428571	0.155694524029605	0.39654885404766	28	Reason for reducing amount of alcohol drunk: Illness or ill health
2664_2.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.237117280555556	0.14966018956911	0.315629434960155	36	Reason for reducing amount of alcohol drunk: Doctor's advice
2664_3.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.496020270833333	0.402890848484974	0.591240003434968	48	Reason for reducing amount of alcohol drunk: Health precaution
2664_4.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.304596075757576	0.184148350354022	0.413205833838642	33	Reason for reducing amount of alcohol drunk: Financial reasons
2664_5.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.531769402631579	0.421281510059427	0.642120822504703	38	Reason for reducing amount of alcohol drunk: Other reason
2674.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.527439303448276	0.408335759652907	0.643442779984517	29	Ever had breast cancer screening / mammogram
2684.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.648617966666667	0.503844621924191	0.806262527204707	18	Years since last breast cancer screening / mammogram
2694.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.598803023076923	0.454478230380307	0.747392685519135	26	Ever had cervical smear test
2704.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.520287832	0.375046254693133	0.664935689392033	25	Years since last cervical smear test
2714.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.492697606829268	0.465638210097725	0.520971479356969	410	Age when periods started (menarche)
2724.gwas.imputed_v3.both_sexes.tsv	maf_0.01	pval_1e-5	0.554310440449438	0.492536605890266	0.616900883421049	89	Had menopause
